date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi,temperature,humidity,wind_speed
2024-09-21,73.16666666666667,29.225,453.6666666666667,41.1,21.47083333333333,86.20833333333333,0.3108333333333333,78.33333333333333,1.9875,101.29166666666669,82.5,32.550000000000004,62.25,9.529166666666667
2024-09-22,49.395833333333336,26.7625,468.0,44.5,23.191666666666663,80.75,0.2266666666666666,25.625,2.058333333333333,84.375,64.5,33.17916666666667,58.708333333333336,10.645833333333334
2024-09-23,58.15416666666667,28.6875,430.3333333333333,41.4875,20.420833333333334,87.83333333333333,0.2533333333333333,39.291666666666664,2.033333333333333,79.79166666666667,60.166666666666664,33.50833333333333,48.083333333333336,10.916666666666666
2024-09-24,68.7625,33.608333333333334,403.3333333333333,32.88333333333333,16.95,110.54166666666669,0.25625,40.333333333333336,1.99375,96.41666666666669,65.45833333333333,32.99166666666667,65.95833333333333,12.987499999999999
2024-09-25,71.24583333333334,35.833333333333336,426.75,32.612500000000004,18.895833333333332,132.41666666666666,0.2845833333333333,36.541666666666664,2.00625,122.04166666666669,69.54166666666667,32.59166666666667,70.875,12.325000000000001
2024-09-26,97.51666666666668,48.87083333333334,558.875,42.02916666666667,25.233333333333334,107.91666666666669,0.3466666666666667,62.708333333333336,1.9979166666666668,121.875,74.04166666666667,32.44583333333333,75.54166666666667,9.933333333333334
2024-09-27,130.98749999999998,56.63333333333333,612.4166666666666,55.541666666666664,30.645833333333332,76.0,0.3929166666666666,123.625,1.9333333333333331,143.29166666666666,83.45833333333333,31.579166666666666,75.20833333333333,8.045833333333333
2024-09-28,154.55416666666667,56.94583333333333,561.2083333333334,51.7,29.633333333333336,72.625,0.32625,198.95833333333337,1.9541666666666664,151.54166666666666,100.75,32.3375,73.20833333333333,8.4125
2024-09-29,167.5625,51.7625,457.0416666666667,44.25,23.4125,72.83333333333333,0.4620833333333333,251.95833333333337,1.73125,142.45833333333334,100.25,33.12916666666667,62.333333333333336,13.625
2024-09-30,189.66666666666663,34.583333333333336,268.2916666666667,28.795833333333334,11.620833333333332,48.75,0.4720833333333333,387.4583333333333,1.6854166666666668,128.83333333333334,118.375,32.920833333333334,53.291666666666664,17.104166666666668
2024-10-01,76.39583333333333,22.508333333333336,318.1666666666667,32.266666666666666,15.35,60.458333333333336,0.3379166666666666,108.5,1.8541666666666667,85.29166666666667,87.75,32.641666666666666,54.208333333333336,11.879166666666668
2024-10-02,85.14166666666667,28.041666666666668,357.5833333333333,35.791666666666664,18.125,81.625,0.2329166666666666,102.58333333333331,1.9833333333333336,81.125,75.5,33.19583333333333,56.541666666666664,11.308333333333332
2024-10-03,57.17916666666667,24.291666666666668,366.25,26.8375,15.120833333333335,85.79166666666667,0.1720833333333333,49.583333333333336,2.066666666666667,79.91666666666667,67.75,32.75416666666667,60.208333333333336,11.979166666666666
2024-10-04,76.53333333333333,29.2625,285.7083333333333,18.266666666666666,13.329166666666666,118.16666666666669,0.225,73.41666666666667,1.975,85.0,66.125,32.19583333333333,64.91666666666667,17.854166666666668
2024-10-05,71.45833333333333,24.516666666666666,242.91666666666663,17.25,6.791666666666667,114.5,0.1741666666666666,88.83333333333333,1.975,81.79166666666667,64.95833333333333,31.8875,57.333333333333336,15.1625
2024-10-06,115.97083333333336,33.4625,394.375,38.1,15.8375,82.0,0.1983333333333333,180.58333333333337,1.9270833333333333,95.25,85.66666666666667,30.3,60.416666666666664,10.4375
2024-10-07,94.64166666666668,31.191666666666663,443.6666666666667,50.4375,25.758333333333336,55.583333333333336,0.2958333333333333,123.375,1.7520833333333332,90.625,78.91666666666667,32.1875,49.541666666666664,11.983333333333334
2024-10-08,67.0,23.025,304.375,34.0625,15.041666666666666,57.916666666666664,0.24625,84.375,1.7333333333333334,82.125,73.125,32.1625,51.791666666666664,15.195833333333333
2024-10-09,63.37916666666666,24.55,383.625,42.44166666666667,20.220833333333335,46.916666666666664,0.2920833333333333,68.83333333333333,1.7020833333333334,75.79166666666667,65.33333333333333,31.120833333333334,53.208333333333336,13.104166666666666
2024-10-10,62.416666666666664,29.025,509.7916666666667,46.291666666666664,26.6,57.875,0.2533333333333333,45.0,1.75,81.16666666666667,66.08333333333333,31.204166666666666,60.708333333333336,10.4625
2024-10-11,61.3125,29.879166666666663,435.6666666666667,44.56666666666666,24.90833333333333,66.41666666666667,0.3633333333333333,37.875,1.6104166666666666,87.29166666666667,64.58333333333333,31.295833333333334,59.25,10.620833333333334
2024-10-12,69.64166666666667,32.166666666666664,404.0,34.395833333333336,22.045833333333334,92.08333333333331,0.3016666666666667,39.375,1.6166666666666665,90.33333333333331,66.45833333333333,30.8,61.333333333333336,10.108333333333333
2024-10-13,67.16666666666667,33.34583333333333,466.1666666666667,40.87083333333333,23.983333333333334,75.0,0.2091666666666666,31.125,1.7541666666666669,94.75,67.58333333333333,30.21666666666667,55.125,9.745833333333334
2024-10-14,75.79583333333333,33.791666666666664,387.9583333333333,48.12916666666666,22.03333333333333,66.95833333333333,0.3158333333333333,56.541666666666664,1.5833333333333333,94.625,67.5,31.241666666666664,46.916666666666664,12.383333333333333
2024-10-15,104.275,31.495833333333337,293.5416666666667,29.270833333333332,12.633333333333333,74.54166666666667,0.2975,145.79166666666666,1.5625,93.16666666666669,73.79166666666667,30.849999999999998,52.083333333333336,17.595833333333335
2024-10-16,67.40416666666667,20.254166666666663,265.375,25.979166666666668,11.3375,66.625,0.2554166666666667,98.625,1.6270833333333332,79.83333333333333,75.91666666666667,30.370833333333334,54.416666666666664,17.033333333333335
2024-10-17,28.025,14.579166666666666,369.375,35.03333333333333,18.379166666666663,51.833333333333336,0.1741666666666666,14.208333333333334,1.7916666666666667,61.208333333333336,54.708333333333336,30.191666666666666,61.583333333333336,12.387500000000001
2024-10-18,50.35833333333333,25.2375,544.0416666666666,49.72083333333333,29.108333333333334,60.041666666666664,0.2183333333333333,25.875,1.7604166666666667,67.875,44.541666666666664,30.770833333333332,65.79166666666667,10.091666666666667
2024-10-19,60.50833333333333,30.195833333333336,512.5,44.52916666666667,26.758333333333336,76.58333333333333,0.1945833333333333,27.333333333333332,1.75625,82.5,62.041666666666664,31.483333333333334,64.54166666666667,9.729166666666666
2024-10-20,82.31666666666666,40.68333333333333,447.625,33.40416666666667,19.4625,89.95833333333333,0.1979166666666666,35.083333333333336,1.7833333333333332,99.375,68.25,31.366666666666664,66.66666666666667,9.904166666666667
